dataset,model,source_label,feature_name,trial_type,alpha_aug,alpha_mix_json,recdim,seed,trial_idx,lr,decay,topks,final_epoch,final_loss,training_time_seconds,precision@100,recall@100,ndcg@100
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2230,10,0.1,0.01,[100],40,0.413,22.782093123998493,0.1759434,0.17797514,0.23716662
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2231,11,0.1,0.01,[100],40,0.413,22.716039336053655,0.17530189,0.17709698,0.23637263
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2232,12,0.1,0.01,[100],40,0.414,22.589944791048765,0.17622642,0.17764,0.23741558
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2233,13,0.1,0.01,[100],40,0.414,22.709707229980268,0.1770283,0.17916452,0.23858
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2234,14,0.1,0.01,[100],40,0.413,22.721824688953348,0.1754434,0.17820576,0.23694
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2235,15,0.1,0.01,[100],40,0.413,22.5399644409772,0.17842453,0.18058304,0.23939862
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2236,16,0.1,0.01,[100],40,0.428,22.864207348087803,0.17043396,0.17602332,0.23043197
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2237,17,0.1,0.01,[100],40,0.413,22.62269077997189,0.17727358,0.1778228,0.23744272
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2238,18,0.1,0.01,[100],40,0.414,22.556294440990314,0.17736792,0.17835442,0.23737612
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2239,19,0.1,0.01,[100],40,0.414,22.484170607989654,0.17650943,0.17949158,0.23770564
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",2,2240,20,0.1,0.01,[100],40,0.413,21.86409647401888,0.17696226,0.1789687,0.23803269
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",4,2421,1,0.1,0.01,[100],40,0.354,22.75402054702863,0.23291509,0.23766546,0.31690548
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",4,2422,2,0.1,0.01,[100],40,0.35,22.43270968599245,0.23608491,0.24014486,0.31899219
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",4,2423,3,0.1,0.01,[100],40,0.35,22.422450824989937,0.23689623,0.24109899,0.32030303
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",4,2424,4,0.1,0.01,[100],40,0.35,22.65522398694884,0.23521698,0.23901124,0.31689207
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",4,2425,5,0.1,0.01,[100],40,0.35,22.944040725007653,0.23519811,0.23863114,0.3173608
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",4,2426,6,0.1,0.01,[100],40,0.352,22.297269819071516,0.2350283,0.23790393,0.31606886
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",4,2427,7,0.1,0.01,[100],40,0.358,22.30761159292888,0.23870755,0.24628477,0.32480608
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",4,2428,8,0.1,0.01,[100],40,0.35,23.070024303975515,0.23616038,0.24044037,0.31907504
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",4,2429,9,0.1,0.01,[100],40,0.351,22.558710395009257,0.23666038,0.23998164,0.32113623
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",4,2430,10,0.1,0.01,[100],40,0.349,22.60933390702121,0.23657547,0.23983124,0.31947711
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",4,2431,11,0.1,0.01,[100],40,0.35,22.891586507088505,0.23607547,0.23971045,0.31742826
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",4,2432,12,0.1,0.01,[100],40,0.356,22.72858328302391,0.23113208,0.23539581,0.31025348
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",4,2433,13,0.1,0.01,[100],40,0.35,22.288403928047046,0.23562264,0.23844102,0.31836317
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",4,2434,14,0.1,0.01,[100],40,0.349,22.83215354999993,0.23646226,0.23970255,0.31996379
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",4,2435,15,0.1,0.01,[100],40,0.35,22.29403025400825,0.23754717,0.24138245,0.31950797
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",4,2436,16,0.1,0.01,[100],40,0.358,22.59967757400591,0.24618868,0.25381861,0.33392573
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",4,2437,17,0.1,0.01,[100],40,0.35,22.49881344498135,0.23611321,0.23920394,0.31865359
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",4,2438,18,0.1,0.01,[100],40,0.351,21.41439110902138,0.23577358,0.23836499,0.3173441
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",4,2439,19,0.1,0.01,[100],40,0.36,22.06294994498603,0.22141509,0.22762446,0.29888723
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",4,2440,20,0.1,0.01,[100],40,0.35,22.63933292904403,0.23582075,0.23976554,0.31833157
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2421,1,0.1,0.01,[100],40,0.353,22.402061261003837,0.23632075,0.24048314,0.3190675
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2422,2,0.1,0.01,[100],40,0.352,22.386263902066275,0.23699057,0.24191145,0.3197996
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2423,3,0.1,0.01,[100],40,0.352,22.45570030901581,0.23880189,0.24367471,0.32327269
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2424,4,0.1,0.01,[100],40,0.358,22.415707462932914,0.23539623,0.24288579,0.319254
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2425,5,0.1,0.01,[100],40,0.355,22.420501210028306,0.23736792,0.24020287,0.32098273
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2426,6,0.1,0.01,[100],40,0.356,22.538693299982697,0.23735849,0.24157285,0.32059558
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2427,7,0.1,0.01,[100],40,0.357,22.757958755013533,0.23549057,0.24091805,0.31948269
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2428,8,0.1,0.01,[100],40,0.358,22.701162380049936,0.23690566,0.24281942,0.32205166
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2429,9,0.1,0.01,[100],40,0.353,22.228815982001834,0.23589623,0.24059075,0.31828088
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2430,10,0.1,0.01,[100],40,0.353,22.88641752291005,0.23753774,0.24247345,0.32044906
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2431,11,0.1,0.01,[100],40,0.352,23.03888321109116,0.23658491,0.24166725,0.31870506
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2432,12,0.1,0.01,[100],40,0.353,22.381033499957994,0.23063208,0.23445427,0.31121402
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2433,13,0.1,0.01,[100],40,0.351,22.542999227996916,0.23625472,0.24072112,0.31953377
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2434,14,0.1,0.01,[100],40,0.351,22.72402861295268,0.23650943,0.24111224,0.31978314
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2435,15,0.1,0.01,[100],40,0.351,22.211743518942967,0.23822642,0.24253777,0.32094563
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2436,16,0.1,0.01,[100],40,0.355,22.122693113982677,0.24082075,0.24555828,0.3265568
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2437,17,0.1,0.01,[100],40,0.356,22.64908468304202,0.2420566,0.24946413,0.32776462
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2438,18,0.1,0.01,[100],40,0.358,22.20583935501054,0.22777358,0.23430197,0.31114533
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2439,19,0.1,0.01,[100],40,0.354,22.458674505003728,0.23636792,0.24083121,0.31897712
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",4,2440,20,0.1,0.01,[100],40,0.351,22.725575660937466,0.23671698,0.24137267,0.31941188
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",8,2821,1,0.1,0.01,[100],40,0.319,22.559462377917953,0.28563208,0.30237589,0.3890579
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",8,2822,2,0.1,0.01,[100],40,0.317,22.597934126970358,0.28351887,0.29985764,0.38793366
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",8,2823,3,0.1,0.01,[100],40,0.317,22.473440230009146,0.2800566,0.29664244,0.38310125
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",8,2824,4,0.1,0.01,[100],40,0.317,22.66863578709308,0.28537736,0.30385327,0.39147735
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",8,2825,5,0.1,0.01,[100],40,0.318,22.428594816010445,0.28178302,0.29875615,0.38617439
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",8,2826,6,0.1,0.01,[100],40,0.316,22.01669011102058,0.28758491,0.30819783,0.39502274
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",8,2827,7,0.1,0.01,[100],40,0.318,22.65893086604774,0.27967925,0.29772187,0.38291017
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",8,2828,8,0.1,0.01,[100],40,0.318,22.831622430006973,0.28129245,0.29821978,0.3865456
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",8,2829,9,0.1,0.01,[100],40,0.317,22.819161872030236,0.28063208,0.29796649,0.38485211
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",8,2830,10,0.1,0.01,[100],40,0.318,22.78782615601085,0.27911321,0.29750343,0.38276323
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",8,2831,11,0.1,0.01,[100],40,0.318,22.497572107007727,0.28361321,0.2999792,0.38882574
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",8,2832,12,0.1,0.01,[100],40,0.318,23.225028031971306,0.28201887,0.29913489,0.38721287
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",8,2833,13,0.1,0.01,[100],40,0.316,22.970661806990393,0.28561321,0.30450754,0.39219963
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",8,2834,14,0.1,0.01,[100],40,0.317,22.76776503806468,0.28417925,0.3028692,0.38967316
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",8,2835,15,0.1,0.01,[100],40,0.317,22.863211966934614,0.28485849,0.30248235,0.39045723
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",8,2836,16,0.1,0.01,[100],40,0.317,22.602382706012577,0.28190566,0.30122909,0.38703386
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",8,2837,17,0.1,0.01,[100],40,0.317,22.41874241491314,0.28464151,0.30143236,0.38972011
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",8,2838,18,0.1,0.01,[100],40,0.316,23.270873778034,0.28685849,0.30598578,0.39332048
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",8,2839,19,0.1,0.01,[100],40,0.317,22.450229043024592,0.27934906,0.29724068,0.38250055
lastfm-asia,lgn,0,Country,proportional,1.0,"{""10"": 0.3880368098159509, ""17"": 0.4579754601226994, ""3"": 0.1539877300613497}",8,2840,20,0.1,0.01,[100],40,0.317,22.59964294801466,0.28264151,0.3002446,0.38834315
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2821,1,0.1,0.01,[100],40,0.32,23.134519628016278,0.28304717,0.29967946,0.38694005
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2822,2,0.1,0.01,[100],40,0.317,22.823117946041748,0.28239623,0.2990906,0.38662638
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2823,3,0.1,0.01,[100],40,0.318,22.54475617990829,0.2819717,0.29776768,0.38576069
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2824,4,0.1,0.01,[100],40,0.316,23.019169765058905,0.28537736,0.30337287,0.39074527
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2825,5,0.1,0.01,[100],40,0.319,22.509272876079194,0.28286792,0.29815699,0.38495686
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2826,6,0.1,0.01,[100],40,0.316,22.634043126017787,0.28643396,0.30573946,0.39351749
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2827,7,0.1,0.01,[100],40,0.317,22.779000737005845,0.28042453,0.29724791,0.38428936
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2828,8,0.1,0.01,[100],40,0.317,22.751574507914484,0.28275472,0.29963416,0.38833387
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2829,9,0.1,0.01,[100],40,0.317,22.378762266016565,0.2799717,0.29600542,0.38348568
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2830,10,0.1,0.01,[100],40,0.318,22.460868087946437,0.28080189,0.29878974,0.3853318
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2831,11,0.1,0.01,[100],40,0.318,22.473327558021992,0.27981132,0.29640801,0.38229124
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2832,12,0.1,0.01,[100],40,0.321,22.407994218054228,0.28061321,0.29742558,0.38435028
lastfm-asia,lgn,0,Country,stratified,1.0,"{""10"": 0.3333333333333333, ""17"": 0.3333333333333333, ""3"": 0.3333333333333333}",8,2833,13,0.1,0.01,[100],40,0.318,22.486060847062618,0.28369811,0.30121594,0.38785989
