dataset,model,source_label,feature_name,trial_type,alpha_aug,alpha_mix_json,recdim,seed,trial_idx,lr,decay,topks,final_epoch,final_loss,training_time_seconds,precision@20,recall@20,ndcg@20
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",2,2231,11,0.1,0.01,[20],40,0.344,13.617861227830872,0.10427928,0.09566205,0.13725328
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",2,2232,12,0.1,0.01,[20],40,0.348,13.065437670098618,0.10157658,0.09361368,0.13099312
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",2,2233,13,0.1,0.01,[20],40,0.342,12.596890897955745,0.10653153,0.09976752,0.13543672
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",2,2234,14,0.1,0.01,[20],40,0.345,12.822674789000303,0.10472973,0.09553909,0.13120934
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",2,2235,15,0.1,0.01,[20],40,0.342,13.144712256966159,0.10225225,0.09354959,0.12706912
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",2,2236,16,0.1,0.01,[20],40,0.341,13.91913854307495,0.10788288,0.10082721,0.13576169
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",2,2237,17,0.1,0.01,[20],40,0.34,12.891615906963125,0.10585586,0.09710696,0.13351616
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",2,2238,18,0.1,0.01,[20],40,0.345,12.522499835817143,0.1018018,0.09101844,0.13475155
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",2,2239,19,0.1,0.01,[20],40,0.335,12.48045049305074,0.11509009,0.11100488,0.15601106
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",2,2240,20,0.1,0.01,[20],40,0.344,12.507959994953126,0.1036036,0.0939912,0.1294201
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2221,1,0.1,0.01,[20],40,0.348,13.15092228516005,0.09797297,0.09182852,0.12051497
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2222,2,0.1,0.01,[20],40,0.329,12.797716167988256,0.1036036,0.09163774,0.12735665
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2223,3,0.1,0.01,[20],40,0.343,12.489719867007807,0.0954955,0.0834868,0.11751896
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2224,4,0.1,0.01,[20],40,0.355,12.65428318316117,0.08648649,0.0739799,0.10250866
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2225,5,0.1,0.01,[20],40,0.385,12.78374820901081,0.10022523,0.09178729,0.12344511
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2226,6,0.1,0.01,[20],40,0.34,13.86631588684395,0.10405405,0.09778807,0.12691313
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2227,7,0.1,0.01,[20],40,0.351,12.874742913991213,0.09279279,0.07976421,0.11005102
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2228,8,0.1,0.01,[20],40,0.348,12.472861681133509,0.10563063,0.0994754,0.13051387
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2229,9,0.1,0.01,[20],40,0.357,12.530450922902673,0.09481982,0.0848782,0.11876999
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2230,10,0.1,0.01,[20],40,0.347,12.608295738929883,0.10608108,0.10327413,0.12994497
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2231,11,0.1,0.01,[20],40,0.339,13.441673663910478,0.09707207,0.08733021,0.11624804
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2232,12,0.1,0.01,[20],40,0.351,12.585734402062371,0.09977477,0.09134992,0.12677852
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2233,13,0.1,0.01,[20],40,0.344,12.566322190919891,0.10135135,0.09388931,0.12358805
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2234,14,0.1,0.01,[20],40,0.352,12.546596723841503,0.10202703,0.09325626,0.12786162
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2235,15,0.1,0.01,[20],40,0.35,12.795242633903399,0.0963964,0.08715582,0.1186097
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2236,16,0.1,0.01,[20],40,0.35,14.202435998013243,0.0972973,0.08652237,0.1204233
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2237,17,0.1,0.01,[20],40,0.341,12.777525919955224,0.09932432,0.08897501,0.12214778
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2238,18,0.1,0.01,[20],40,0.345,12.519710300024599,0.09932432,0.08986584,0.12993063
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2239,19,0.1,0.01,[20],40,0.373,12.550735767930746,0.09279279,0.07957622,0.12069428
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",2,2240,20,0.1,0.01,[20],40,0.348,12.411070090951398,0.10022523,0.08950216,0.12565341
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",4,2421,1,0.1,0.01,[20],40,0.318,13.217029988998547,0.12297297,0.12125654,0.15348496
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",4,2422,2,0.1,0.01,[20],40,0.319,12.57163431798108,0.11666667,0.10703785,0.14584095
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",4,2423,3,0.1,0.01,[20],40,0.317,12.401117240078747,0.11058559,0.10225186,0.13765296
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",4,2424,4,0.1,0.01,[20],40,0.317,12.84274730598554,0.11846847,0.11182586,0.13955282
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",4,2425,5,0.1,0.01,[20],40,0.313,12.859361180104315,0.1277027,0.12201033,0.17042951
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",4,2426,6,0.1,0.01,[20],40,0.324,13.400493876077235,0.1204955,0.11402453,0.15098571
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",4,2427,7,0.1,0.01,[20],40,0.325,12.687398024834692,0.10990991,0.09970301,0.14255748
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",4,2428,8,0.1,0.01,[20],40,0.32,12.799208343029022,0.11148649,0.10916185,0.13749472
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",4,2429,9,0.1,0.01,[20],40,0.309,12.676227770978585,0.11531532,0.10909961,0.14610447
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",4,2430,10,0.1,0.01,[20],40,0.319,12.73166240612045,0.1213964,0.12019584,0.15005661
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",4,2431,11,0.1,0.01,[20],40,0.325,13.604186413111165,0.11486486,0.10142483,0.13729531
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",4,2432,12,0.1,0.01,[20],40,0.318,12.655480360845104,0.11418919,0.10881639,0.1450541
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",4,2433,13,0.1,0.01,[20],40,0.313,12.87229869584553,0.11171171,0.10392076,0.13563
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",4,2434,14,0.1,0.01,[20],40,0.319,12.581122652161866,0.10518018,0.09684853,0.13629906
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",4,2435,15,0.1,0.01,[20],40,0.322,12.681289416039363,0.11036036,0.1032929,0.1407148
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",4,2436,16,0.1,0.01,[20],40,0.325,13.50389919290319,0.11666667,0.11305026,0.14898295
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",4,2437,17,0.1,0.01,[20],40,0.321,13.075768060050905,0.11328829,0.10174774,0.14157898
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",4,2438,18,0.1,0.01,[20],40,0.322,13.184429940069094,0.11711712,0.11020022,0.14649689
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",4,2439,19,0.1,0.01,[20],40,0.323,13.133998102974147,0.11576577,0.11164862,0.14465656
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",4,2440,20,0.1,0.01,[20],40,0.306,12.636096944101155,0.11689189,0.1121414,0.14978772
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2421,1,0.1,0.01,[20],40,0.32,13.379805587930605,0.11081081,0.10332453,0.1353619
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2422,2,0.1,0.01,[20],40,0.316,12.803537233965471,0.11283784,0.10652254,0.14045003
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2423,3,0.1,0.01,[20],40,0.321,12.864896113984287,0.10788288,0.10168496,0.13207924
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2424,4,0.1,0.01,[20],40,0.313,13.021814321167767,0.10900901,0.09583425,0.12689426
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2425,5,0.1,0.01,[20],40,0.318,13.262785869883373,0.11463964,0.10827695,0.14193479
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2426,6,0.1,0.01,[20],40,0.313,14.267415858106688,0.11554054,0.10888994,0.14834564
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2427,7,0.1,0.01,[20],40,0.32,12.817812578985468,0.10518018,0.09867655,0.1361008
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2428,8,0.1,0.01,[20],40,0.325,12.641797235002741,0.09572072,0.08888569,0.11830493
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2429,9,0.1,0.01,[20],40,0.31,13.045964234974235,0.10765766,0.10115343,0.134509
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2430,10,0.1,0.01,[20],40,0.313,13.017288371920586,0.11891892,0.11752398,0.14509564
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2431,11,0.1,0.01,[20],40,0.317,13.5319462378975,0.11126126,0.09993589,0.13201202
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2432,12,0.1,0.01,[20],40,0.316,13.235273614991456,0.11283784,0.10138092,0.1477167
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2433,13,0.1,0.01,[20],40,0.315,12.852018350968137,0.10630631,0.09636103,0.12506716
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2434,14,0.1,0.01,[20],40,0.313,12.952141904039308,0.11193694,0.10938386,0.14243054
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2435,15,0.1,0.01,[20],40,0.322,12.783581241033971,0.1027027,0.09417747,0.1318233
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2436,16,0.1,0.01,[20],40,0.322,13.904749718960375,0.10878378,0.10436493,0.1360376
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2437,17,0.1,0.01,[20],40,0.328,12.90460865595378,0.0981982,0.08755136,0.12378208
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2438,18,0.1,0.01,[20],40,0.319,13.058135148137808,0.11193694,0.10365668,0.13416492
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2439,19,0.1,0.01,[20],40,0.321,12.966311934869736,0.10743243,0.1003969,0.13987747
ml-1m,mf,1,Age,stratified,1.0,"{""18"": 0.16666666666666666, ""25"": 0.16666666666666666, ""35"": 0.16666666666666666, ""45"": 0.16666666666666666, ""50"": 0.16666666666666666, ""56"": 0.16666666666666666}",4,2440,20,0.1,0.01,[20],40,0.314,12.805156244896352,0.10518018,0.09781996,0.13498772
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",8,2821,1,0.1,0.01,[20],40,0.293,14.021927590016276,0.13581081,0.12755556,0.18046369
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",8,2822,2,0.1,0.01,[20],40,0.291,12.831348843872547,0.13108108,0.12555579,0.17423378
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",8,2823,3,0.1,0.01,[20],40,0.287,12.828917500097305,0.12004505,0.1148252,0.15183989
ml-1m,mf,1,Age,proportional,1.0,"{""18"": 0.18958404950154692, ""25"": 0.36026125816431764, ""35"": 0.2050532829150911, ""45"": 0.09453420419388106, ""50"": 0.08525266414575455, ""56"": 0.06531454107940873}",8,2824,4,0.1,0.01,[20],40,0.287,12.874975374899805,0.1259009,0.11655795,0.15676851
