dataset,model,source_label,feature_name,trial_type,alpha_aug,alpha_mix_json,recdim,seed,trial_idx,lr,decay,topks,final_epoch,final_loss,training_time_seconds,precision@100,recall@100,ndcg@100
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",2,2237,17,0.1,0.01,[100],40,0.415,21.786290674004704,0.12456175,0.1778145,0.19420261
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",2,2238,18,0.1,0.01,[100],40,0.426,21.654970925999805,0.12350598,0.17903652,0.19407013
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",2,2239,19,0.1,0.01,[100],40,0.415,21.18949291901663,0.12844622,0.18456242,0.20115195
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",2,2240,20,0.1,0.01,[100],40,0.413,21.40547241095919,0.12741036,0.18351312,0.20054402
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",2,2221,1,0.1,0.01,[100],40,0.414,21.731073991046287,0.12715139,0.18189242,0.20012802
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",2,2222,2,0.1,0.01,[100],40,0.427,21.381101359031163,0.12053785,0.1710587,0.18786458
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",2,2223,3,0.1,0.01,[100],40,0.421,22.234809595975094,0.12121514,0.17184582,0.19332232
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",2,2224,4,0.1,0.01,[100],40,0.414,21.632940746028908,0.12677291,0.18433267,0.19937251
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",2,2225,5,0.1,0.01,[100],40,0.414,21.2957512679277,0.12693227,0.18185388,0.20013623
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",2,2226,6,0.1,0.01,[100],40,0.427,21.609632236068137,0.11912351,0.17061895,0.18807856
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",2,2227,7,0.1,0.01,[100],40,0.412,21.660185709013604,0.12747012,0.18477199,0.20110669
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",2,2228,8,0.1,0.01,[100],40,0.425,21.16517487994861,0.12163347,0.17688575,0.19248274
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",2,2229,9,0.1,0.01,[100],40,0.413,21.333193478989415,0.12665339,0.18153146,0.19952161
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",2,2230,10,0.1,0.01,[100],40,0.413,21.92465451906901,0.12695219,0.18217138,0.19931634
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",2,2231,11,0.1,0.01,[100],40,0.413,22.59906716097612,0.12657371,0.18156677,0.19926887
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",2,2232,12,0.1,0.01,[100],40,0.414,21.39349933899939,0.12625498,0.18075168,0.19809881
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",2,2233,13,0.1,0.01,[100],40,0.414,21.698282451950945,0.12603586,0.18031771,0.19767696
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",2,2234,14,0.1,0.01,[100],40,0.415,21.38192501210142,0.12571713,0.1797791,0.19572048
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",2,2235,15,0.1,0.01,[100],40,0.414,21.377257728017867,0.12631474,0.18144709,0.19931161
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",2,2236,16,0.1,0.01,[100],40,0.426,21.647078344016336,0.11976096,0.17160387,0.18872016
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",2,2237,17,0.1,0.01,[100],40,0.416,21.408827728941105,0.122251,0.17497122,0.18960729
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",2,2238,18,0.1,0.01,[100],40,0.425,21.44860362401232,0.12422311,0.17870922,0.19390883
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",2,2239,19,0.1,0.01,[100],40,0.414,22.43083597207442,0.12784861,0.18310703,0.20095838
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",2,2240,20,0.1,0.01,[100],40,0.413,21.419774419046007,0.12683267,0.18198243,0.19987291
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",4,2421,1,0.1,0.01,[100],40,0.354,21.256280336994678,0.14758964,0.21617279,0.23579345
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",4,2422,2,0.1,0.01,[100],40,0.35,21.498631738009863,0.14665339,0.21131594,0.23381052
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",4,2423,3,0.1,0.01,[100],40,0.35,21.34013737598434,0.14577689,0.21048612,0.23159902
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",4,2424,4,0.1,0.01,[100],40,0.35,21.286725695012137,0.14615538,0.21155361,0.23404576
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",4,2425,5,0.1,0.01,[100],40,0.35,21.957132492098026,0.1460757,0.21078358,0.23312276
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",4,2426,6,0.1,0.01,[100],40,0.352,21.409372300026007,0.14629482,0.21336211,0.23463585
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",4,2427,7,0.1,0.01,[100],40,0.358,21.616863989969715,0.16007968,0.23678841,0.25962026
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",4,2428,8,0.1,0.01,[100],40,0.35,21.759265205007978,0.14832669,0.21429665,0.23601907
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",4,2429,9,0.1,0.01,[100],40,0.351,21.34938438097015,0.14880478,0.21554786,0.23706764
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",4,2430,10,0.1,0.01,[100],40,0.349,21.485849099000916,0.14681275,0.21294424,0.23291785
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",4,2431,11,0.1,0.01,[100],40,0.35,21.777061440050602,0.14625498,0.21150035,0.2329013
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",4,2432,12,0.1,0.01,[100],40,0.356,21.240471882978454,0.15229084,0.2213019,0.24451612
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",4,2433,13,0.1,0.01,[100],40,0.35,21.456191528006457,0.14808765,0.2155158,0.23514127
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",4,2434,14,0.1,0.01,[100],40,0.349,21.901021600933746,0.14747012,0.21198002,0.2337182
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",4,2435,15,0.1,0.01,[100],40,0.35,21.488543391926214,0.14906375,0.21732095,0.2385462
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",4,2436,16,0.1,0.01,[100],40,0.358,23.06799042993225,0.15183267,0.22151494,0.24401902
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",4,2437,17,0.1,0.01,[100],40,0.35,22.761012811912224,0.14669323,0.21202168,0.23403246
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",4,2438,18,0.1,0.01,[100],40,0.351,21.467795426025987,0.14782869,0.21367266,0.23549804
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",4,2439,19,0.1,0.01,[100],40,0.36,21.662947418983094,0.15314741,0.22198884,0.24597177
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",4,2440,20,0.1,0.01,[100],40,0.35,21.623315661912784,0.1464741,0.21198953,0.23335629
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",4,2421,1,0.1,0.01,[100],40,0.353,21.372990331961773,0.14689243,0.21479354,0.23464267
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",4,2422,2,0.1,0.01,[100],40,0.35,21.740135765983723,0.14591633,0.21031462,0.23282786
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",4,2423,3,0.1,0.01,[100],40,0.351,21.95275297900662,0.14559761,0.20962352,0.2311122
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",4,2424,4,0.1,0.01,[100],40,0.351,23.14941828197334,0.14623506,0.21156307,0.23376398
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",4,2425,5,0.1,0.01,[100],40,0.351,21.38678683701437,0.14583665,0.2099613,0.2319052
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",4,2426,6,0.1,0.01,[100],40,0.354,21.612108171917498,0.14766932,0.21545215,0.23780932
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",4,2427,7,0.1,0.01,[100],40,0.352,21.291113025974482,0.15501992,0.22893729,0.24846997
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",4,2428,8,0.1,0.01,[100],40,0.35,21.46587742702104,0.14770916,0.21311426,0.23471077
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",4,2429,9,0.1,0.01,[100],40,0.351,22.561377823003568,0.14840637,0.21494927,0.23560722
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",4,2430,10,0.1,0.01,[100],40,0.35,21.434138502925634,0.14635458,0.21268027,0.23112863
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",4,2431,11,0.1,0.01,[100],40,0.35,21.720500841969624,0.14549801,0.21018502,0.23175758
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",4,2432,12,0.1,0.01,[100],40,0.359,22.965230889967643,0.15011952,0.22075005,0.24345321
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",4,2433,13,0.1,0.01,[100],40,0.35,21.579931122018024,0.14814741,0.21665837,0.23583472
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",4,2434,14,0.1,0.01,[100],40,0.35,21.49270492803771,0.14695219,0.21149268,0.23262052
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",4,2435,15,0.1,0.01,[100],40,0.351,21.73294994200114,0.15067729,0.22012694,0.24147854
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",4,2436,16,0.1,0.01,[100],40,0.354,21.46945695008617,0.15023904,0.21848441,0.2413082
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",4,2437,17,0.1,0.01,[100],40,0.351,21.60047776007559,0.14651394,0.21233673,0.23383606
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",4,2438,18,0.1,0.01,[100],40,0.351,21.71274354995694,0.14830677,0.21456129,0.23627217
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",4,2439,19,0.1,0.01,[100],40,0.361,21.568667404004373,0.15089641,0.21882392,0.24215182
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",4,2440,20,0.1,0.01,[100],40,0.35,21.784927605069242,0.14585657,0.21147492,0.2323859
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",8,2821,1,0.1,0.01,[100],40,0.319,21.865326037048362,0.19460159,0.29288724,0.32107477
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",8,2822,2,0.1,0.01,[100],40,0.317,21.43500320194289,0.19141434,0.28892784,0.3162981
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",8,2823,3,0.1,0.01,[100],40,0.317,21.64537859801203,0.19111554,0.28687799,0.31474499
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",8,2824,4,0.1,0.01,[100],40,0.317,21.863051941036247,0.19288845,0.29120641,0.3193693
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",8,2825,5,0.1,0.01,[100],40,0.318,22.05678619001992,0.18972112,0.28573022,0.31189346
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",8,2826,6,0.1,0.01,[100],40,0.316,21.539297692012042,0.19326693,0.29099357,0.31973866
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",8,2827,7,0.1,0.01,[100],40,0.318,21.870884881936945,0.19141434,0.29047456,0.31781779
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",8,2828,8,0.1,0.01,[100],40,0.318,21.865279098972678,0.19310757,0.29024841,0.31642741
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",8,2829,9,0.1,0.01,[100],40,0.317,21.487544422969222,0.19151394,0.2874626,0.31574699
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",8,2830,10,0.1,0.01,[100],40,0.318,21.953888926072977,0.1999004,0.30144076,0.32847187
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",8,2831,11,0.1,0.01,[100],40,0.318,22.273012349032797,0.18667331,0.27895959,0.30894778
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",8,2832,12,0.1,0.01,[100],40,0.318,21.733124774997123,0.19005976,0.28713671,0.31395854
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",8,2833,13,0.1,0.01,[100],40,0.316,21.945484106079675,0.19388446,0.2929441,0.31932552
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",8,2834,14,0.1,0.01,[100],40,0.317,21.606930868001655,0.19169323,0.28880768,0.31501928
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",8,2835,15,0.1,0.01,[100],40,0.317,21.879342286963947,0.19071713,0.2880962,0.31441881
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",8,2836,16,0.1,0.01,[100],40,0.317,22.57495599600952,0.1937251,0.29273946,0.31944193
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",8,2837,17,0.1,0.01,[100],40,0.317,21.83701957797166,0.19374502,0.29271002,0.32034255
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",8,2838,18,0.1,0.01,[100],40,0.316,21.739101121085696,0.19438247,0.29306498,0.32042508
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",8,2839,19,0.1,0.01,[100],40,0.317,21.865926507045515,0.19288845,0.29204025,0.31656818
lastfm-asia,lgn,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",8,2840,20,0.1,0.01,[100],40,0.317,21.638887187000364,0.19609562,0.29728077,0.32649215
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",8,2821,1,0.1,0.01,[100],40,0.32,21.697773125953972,0.1902988,0.28511102,0.31284084
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",8,2822,2,0.1,0.01,[100],40,0.318,22.09955651499331,0.1910757,0.28846697,0.31576703
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",8,2823,3,0.1,0.01,[100],40,0.318,21.557306425995193,0.19133466,0.28773962,0.31524794
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",8,2824,4,0.1,0.01,[100],40,0.318,22.124239668017253,0.19221116,0.29073671,0.31823141
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",8,2825,5,0.1,0.01,[100],40,0.319,22.855148724047467,0.1887251,0.28636022,0.31157495
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",8,2826,6,0.1,0.01,[100],40,0.317,21.564337926916778,0.19286853,0.29048582,0.31953262
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",8,2827,7,0.1,0.01,[100],40,0.318,21.575349070015363,0.19119522,0.28920049,0.31809623
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",8,2828,8,0.1,0.01,[100],40,0.318,21.981439886963926,0.19223108,0.28930575,0.31600005
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",8,2829,9,0.1,0.01,[100],40,0.317,21.51507061405573,0.19089641,0.28693913,0.31515043
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",8,2830,10,0.1,0.01,[100],40,0.318,21.63360261498019,0.1973506,0.29737976,0.32393108
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",8,2831,11,0.1,0.01,[100],40,0.318,22.559484765981324,0.18908367,0.28314287,0.31319322
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",8,2832,12,0.1,0.01,[100],40,0.318,21.869107661070302,0.18982072,0.28562378,0.31332984
lastfm-asia,lgn,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",8,2833,13,0.1,0.01,[100],40,0.316,22.74380828894209,0.19302789,0.2918325,0.31908531
