dataset,model,source_label,feature_name,trial_type,alpha_aug,alpha_mix_json,recdim,seed,trial_idx,lr,decay,topks,final_epoch,final_loss,training_time_seconds,precision@100,recall@100,ndcg@100
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",8,2832,12,0.1,0.01,[100],40,0.282,20.4889678619802,0.18177291,0.27227825,0.29441425
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",8,2833,13,0.1,0.01,[100],40,0.275,20.105643939925358,0.18828685,0.28304263,0.30628915
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",8,2834,14,0.1,0.01,[100],40,0.279,20.55746016302146,0.17788845,0.26388496,0.2819744
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",8,2835,15,0.1,0.01,[100],40,0.278,20.52984504797496,0.18922311,0.28407061,0.30399094
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",8,2836,16,0.1,0.01,[100],40,0.283,20.109584474936128,0.17747012,0.26795794,0.28616336
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",8,2837,17,0.1,0.01,[100],40,0.277,20.67094428301789,0.18760956,0.28352179,0.30478423
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",8,2838,18,0.1,0.01,[100],40,0.277,20.43371679703705,0.1840239,0.27791587,0.29780875
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",8,2839,19,0.1,0.01,[100],40,0.282,20.228966211900115,0.18017928,0.26965672,0.28898271
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",8,2840,20,0.1,0.01,[100],40,0.278,20.221013225149363,0.18675299,0.28074517,0.30686609
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",16,3621,1,0.1,0.01,[100],40,0.258,20.39705731603317,0.21007968,0.31990649,0.34410913
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",16,3622,2,0.1,0.01,[100],40,0.259,20.50471187592484,0.21071713,0.31922968,0.34559378
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",16,3623,3,0.1,0.01,[100],40,0.257,21.04904527310282,0.21021912,0.31937318,0.34259813
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",16,3624,4,0.1,0.01,[100],40,0.257,20.39880067203194,0.21135458,0.31995599,0.3454961
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",16,3625,5,0.1,0.01,[100],40,0.257,20.467161956010386,0.21322709,0.32416671,0.35046835
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",16,3626,6,0.1,0.01,[100],40,0.258,20.5696025530342,0.21017928,0.3232502,0.34515773
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",16,3627,7,0.1,0.01,[100],40,0.257,21.310269789071754,0.21001992,0.31869242,0.34202914
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",16,3628,8,0.1,0.01,[100],40,0.258,20.72592494287528,0.20940239,0.31681125,0.34037518
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",16,3629,9,0.1,0.01,[100],40,0.258,21.05950648104772,0.21087649,0.31966391,0.34476301
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",16,3630,10,0.1,0.01,[100],40,0.258,20.640368632040918,0.21049801,0.31949922,0.34656582
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",16,3631,11,0.1,0.01,[100],40,0.257,20.636424670927227,0.21304781,0.3227344,0.34922691
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",16,3632,12,0.1,0.01,[100],40,0.257,21.354377754963934,0.21049801,0.3175471,0.34268097
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",16,3633,13,0.1,0.01,[100],40,0.257,20.66698474995792,0.21181275,0.3217188,0.34481573
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",16,3634,14,0.1,0.01,[100],40,0.258,20.64739348180592,0.21011952,0.31981325,0.34314558
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",16,3635,15,0.1,0.01,[100],40,0.259,21.04259797791019,0.21021912,0.31805654,0.3454767
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",16,3636,16,0.1,0.01,[100],40,0.258,20.98605440487154,0.21284861,0.32397373,0.34784172
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",16,3637,17,0.1,0.01,[100],40,0.257,20.925227424828336,0.2135259,0.32677086,0.35000535
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",16,3638,18,0.1,0.01,[100],40,0.256,21.437899379059672,0.21400398,0.32569564,0.34811
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",16,3639,19,0.1,0.01,[100],40,0.258,20.761947847902775,0.20904382,0.31775608,0.340077
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",16,3640,20,0.1,0.01,[100],40,0.26,20.72518535889685,0.20743028,0.31534285,0.34342888
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",16,3621,1,0.1,0.01,[100],40,0.258,21.33459261385724,0.20960159,0.31946287,0.34357639
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",16,3622,2,0.1,0.01,[100],40,0.26,20.87414481700398,0.21139442,0.31926022,0.34607306
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",16,3623,3,0.1,0.01,[100],40,0.257,21.31028614891693,0.20982072,0.31820279,0.34200957
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",16,3624,4,0.1,0.01,[100],40,0.258,22.150918480940163,0.21185259,0.32134906,0.34667539
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",16,3625,5,0.1,0.01,[100],40,0.258,20.755356339970604,0.21368526,0.32429799,0.35089633
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",16,3626,6,0.1,0.01,[100],40,0.259,21.13634769502096,0.21043825,0.32276437,0.34568256
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",16,3627,7,0.1,0.01,[100],40,0.258,22.28056055889465,0.21081673,0.31821552,0.3428021
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",16,3628,8,0.1,0.01,[100],40,0.259,20.862435657996684,0.20966135,0.31708857,0.34102802
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",16,3629,9,0.1,0.01,[100],40,0.258,20.880953470943496,0.21181275,0.32091834,0.34558757
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",16,3630,10,0.1,0.01,[100],40,0.259,21.963788060005754,0.21013944,0.31869261,0.34635337
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",16,3631,11,0.1,0.01,[100],40,0.257,20.862168438965455,0.21418327,0.32535605,0.35121308
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",16,3632,12,0.1,0.01,[100],40,0.257,20.92042175703682,0.21061753,0.31692625,0.34217172
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",16,3633,13,0.1,0.01,[100],40,0.258,21.282146631972864,0.21073705,0.32073615,0.34324549
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",16,3634,14,0.1,0.01,[100],40,0.258,20.971069058869034,0.21035857,0.31969068,0.3430073
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",16,3635,15,0.1,0.01,[100],40,0.26,21.14587742392905,0.20958167,0.31786045,0.34450209
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",16,3636,16,0.1,0.01,[100],40,0.259,21.295638049952686,0.21175299,0.32268888,0.3476775
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",16,3637,17,0.1,0.01,[100],40,0.258,20.628477293998003,0.2140239,0.32794973,0.35051996
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",16,3638,18,0.1,0.01,[100],40,0.257,20.85194115084596,0.21476096,0.3270134,0.34934533
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",16,3639,19,0.1,0.01,[100],40,0.258,21.533160156104714,0.20918327,0.3194999,0.34192038
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",16,3640,20,0.1,0.01,[100],40,0.261,20.70798477786593,0.20671315,0.31479766,0.34200571
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",32,5221,1,0.1,0.01,[100],40,0.25,20.81156700500287,0.22087649,0.33494879,0.36066981
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",32,5222,2,0.1,0.01,[100],40,0.25,21.64469695999287,0.22073705,0.33912844,0.36271845
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",32,5223,3,0.1,0.01,[100],40,0.25,20.611413274891675,0.22213147,0.33771591,0.36214108
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",32,5224,4,0.1,0.01,[100],40,0.25,21.08923793397844,0.22119522,0.33735504,0.36233476
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",32,5225,5,0.1,0.01,[100],40,0.25,21.009997576940805,0.22139442,0.33690156,0.36270394
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",32,5226,6,0.1,0.01,[100],40,0.251,21.38212970807217,0.21972112,0.33574517,0.36130221
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",32,5227,7,0.1,0.01,[100],40,0.25,21.208968551130965,0.21930279,0.33427571,0.36077624
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",32,5228,8,0.1,0.01,[100],40,0.25,21.971511497162282,0.22159363,0.33508598,0.36307349
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",32,5229,9,0.1,0.01,[100],40,0.25,20.549160145921633,0.22260956,0.33952151,0.36637569
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",32,5230,10,0.1,0.01,[100],40,0.25,21.146515114000067,0.22181275,0.33870848,0.36447893
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",32,5231,11,0.1,0.01,[100],40,0.25,21.257603919133544,0.22099602,0.33691987,0.36351897
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",32,5232,12,0.1,0.01,[100],40,0.251,21.143494958989322,0.21844622,0.33237583,0.35712334
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",32,5233,13,0.1,0.01,[100],40,0.25,21.521578808082268,0.21968127,0.33565667,0.35991112
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",32,5234,14,0.1,0.01,[100],40,0.25,21.44246254512109,0.22129482,0.33659869,0.36080925
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",32,5235,15,0.1,0.01,[100],40,0.25,21.016210824949667,0.21978088,0.3343762,0.35948751
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",32,5236,16,0.1,0.01,[100],40,0.25,21.51047504483722,0.22057769,0.33487804,0.36224108
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",32,5237,17,0.1,0.01,[100],40,0.251,21.658103422028944,0.21950199,0.33285118,0.36212161
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",32,5238,18,0.1,0.01,[100],40,0.25,21.303377026924863,0.2201992,0.33546736,0.36129721
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",32,5239,19,0.1,0.01,[100],40,0.25,20.66943340189755,0.22023904,0.33604326,0.3609723
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",32,5240,20,0.1,0.01,[100],40,0.249,21.15431936713867,0.22001992,0.33587308,0.36121027
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",32,5221,1,0.1,0.01,[100],40,0.251,21.074120208155364,0.22027888,0.33420374,0.36030605
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",32,5222,2,0.1,0.01,[100],40,0.251,20.98737094993703,0.2213745,0.34036656,0.36354196
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",32,5223,3,0.1,0.01,[100],40,0.251,21.28005208587274,0.22221116,0.33831086,0.36162059
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",32,5224,4,0.1,0.01,[100],40,0.25,20.612788805970922,0.2210757,0.33727042,0.36183595
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",32,5225,5,0.1,0.01,[100],40,0.251,21.21612261189148,0.22181275,0.33685048,0.36238143
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",32,5226,6,0.1,0.01,[100],40,0.251,21.70556727494113,0.21994024,0.33549594,0.36119353
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",32,5227,7,0.1,0.01,[100],40,0.251,21.18410660000518,0.21982072,0.33488881,0.36121658
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",32,5228,8,0.1,0.01,[100],40,0.25,21.06709202588536,0.22183267,0.33644838,0.36360028
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",32,5229,9,0.1,0.01,[100],40,0.251,21.22322459681891,0.22213147,0.33818429,0.36605167
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",32,5230,10,0.1,0.01,[100],40,0.25,20.95706351310946,0.22153386,0.33815487,0.3640845
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",32,5231,11,0.1,0.01,[100],40,0.25,21.521881320979446,0.22103586,0.33622347,0.36340609
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",32,5232,12,0.1,0.01,[100],40,0.251,21.581982641015202,0.21870518,0.33266486,0.35807464
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",32,5233,13,0.1,0.01,[100],40,0.251,21.338082873960957,0.21962151,0.33465103,0.35974975
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",32,5234,14,0.1,0.01,[100],40,0.25,21.021116775926203,0.22035857,0.33618122,0.3596955
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",32,5235,15,0.1,0.01,[100],40,0.251,21.69707893882878,0.21916335,0.33391144,0.35970846
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",32,5236,16,0.1,0.01,[100],40,0.251,20.559067426947877,0.22055777,0.33421414,0.36150901
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",32,5237,17,0.1,0.01,[100],40,0.251,20.633211869047955,0.21920319,0.3331963,0.36157477
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",32,5238,18,0.1,0.01,[100],40,0.251,21.75649889698252,0.21994024,0.33447053,0.36130985
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",32,5239,19,0.1,0.01,[100],40,0.251,20.577616540016606,0.21988048,0.33515376,0.36007122
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",32,5240,20,0.1,0.01,[100],40,0.25,21.257613899186254,0.21950199,0.33544103,0.36118907
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",64,8421,1,0.1,0.01,[100],40,0.246,23.932521996088326,0.22543825,0.34132559,0.37025333
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",64,8422,2,0.1,0.01,[100],40,0.246,21.680427299113944,0.22484064,0.34268744,0.36900058
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",64,8423,3,0.1,0.01,[100],40,0.247,21.800439457874745,0.22625498,0.34452164,0.37234515
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",64,8424,4,0.1,0.01,[100],40,0.246,22.367528327042237,0.22567729,0.34357544,0.37057341
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",64,8425,5,0.1,0.01,[100],40,0.246,21.275322298053652,0.22513944,0.34229537,0.37024357
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",64,8426,6,0.1,0.01,[100],40,0.246,22.083795042010024,0.22595618,0.34336483,0.37233816
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",64,8427,7,0.1,0.01,[100],40,0.246,22.614768075058237,0.22551793,0.34511931,0.36933524
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",64,8428,8,0.1,0.01,[100],40,0.246,21.653932804008946,0.22717131,0.34591609,0.37354272
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",64,8429,9,0.1,0.01,[100],40,0.246,22.356963838916272,0.22727092,0.34493453,0.37457461
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",64,8430,10,0.1,0.01,[100],40,0.246,21.724500342970714,0.22681275,0.34535863,0.3725093
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",64,8431,11,0.1,0.01,[100],40,0.246,21.37851608893834,0.2261753,0.34457628,0.37072264
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",64,8432,12,0.1,0.01,[100],40,0.246,22.016225872095674,0.22836653,0.34861635,0.3751421
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",64,8433,13,0.1,0.01,[100],40,0.246,22.497691267868504,0.22543825,0.34378346,0.37156899
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",64,8434,14,0.1,0.01,[100],40,0.246,21.238549763103947,0.22713147,0.34408514,0.37052506
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",64,8435,15,0.1,0.01,[100],40,0.246,22.108855250058696,0.22523904,0.34199951,0.36979413
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",64,8436,16,0.1,0.01,[100],40,0.246,23.808947551064193,0.22478088,0.34049671,0.36980188
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",64,8437,17,0.1,0.01,[100],40,0.246,22.6374328751117,0.22653386,0.34559461,0.36986648
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",64,8438,18,0.1,0.01,[100],40,0.245,22.80125676910393,0.2261753,0.34499958,0.36984723
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",64,8439,19,0.1,0.01,[100],40,0.246,23.733784082112834,0.2239243,0.33864698,0.36736141
lastfm-asia,mf,3,Country,proportional,1.0,"{""0"": 0.27763226820324777, ""10"": 0.3313253012048193, ""17"": 0.39104243059193294}",64,8440,20,0.1,0.01,[100],40,0.247,22.712689772015437,0.22517928,0.34286675,0.37073846
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",64,8421,1,0.1,0.01,[100],40,0.246,24.394932385068387,0.22553785,0.34182315,0.37005492
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",64,8422,2,0.1,0.01,[100],40,0.247,24.893769768066704,0.22486056,0.34292997,0.36946202
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",64,8423,3,0.1,0.01,[100],40,0.247,21.579053406137973,0.22569721,0.3440996,0.37166213
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",64,8424,4,0.1,0.01,[100],40,0.247,21.458602194907144,0.22565737,0.3430987,0.37099516
lastfm-asia,mf,3,Country,stratified,1.0,"{""0"": 0.3333333333333333, ""10"": 0.3333333333333333, ""17"": 0.3333333333333333}",64,8425,5,0.1,0.01,[100],40,0.247,21.91724314703606,0.22511952,0.34236536,0.37080719
